customer_first_name,supplier_name,quantity,product_name,customer_email,product_id,line_total,unit_price,customer_last_name,supplier_country,customer_region_head,product_category,customer_phone,order_id,customer_loyalty_tier,customer_country,payment_method,category_tax_rate,order_status,order_date,customer_region,customer_id,customer_city
Катерина,Трейд-Apex ТОВ,6,VitaHub Ноутбуки Pro74,client1825@example.com,2660,218962.92,36493.82,Руденко,Україна,Шмідт Г. К.,Ноутбуки,+380957629333,246,Platinum,Німеччина,Apple Pay,0.2,Повернено,2024-01-04,Західна Європа,1825,Мюнхен
Олександр,Захід-Neo ТОВ,4,EcoPoint Косметика Max79,client14157@example.com,1251,11864.16,2966.04,Левченко,Німеччина,Коваленко І. О.,Косметика,+380886878195,247,Gold,Україна,Картка,0.2,Відправлено,2025-06-02,Східна Європа,14157,Харків
Олександр,Захід-Solar ТОВ,1,UltraGear Пральні машини X36,client14157@example.com,1437,44568.43,44568.43,Левченко,Південна Корея,Коваленко І. О.,Пральні машини,+380886878195,247,Gold,Україна,Картка,0.2,Відправлено,2025-06-02,Східна Європа,14157,Харків
Михайло,Меркурій-Ultra ТОВ #35,6,NovaCore Одяг Lite90,client4888@example.com,3556,73652.28,12275.38,Лисенко,Польща,Новак П. Я.,Одяг,+380952524730,248,Platinum,Польща,Готівка,0.2,Відправлено,2025-01-06,Центральна Європа,4888,Вроцлав
Михайло,Омега-Grand ТОВ,7,TechGear Іграшки Lite97,client4888@example.com,3515,64930.74,9275.82,Лисенко,Чехія,Новак П. Я.,Іграшки,+380952524730,248,Platinum,Польща,Готівка,0.2,Відправлено,2025-01-06,Центральна Європа,4888,Вроцлав
Назар,Меркурій-Ultra ТОВ #35,3,PrimeCore Посуд Pro64,client6891@example.com,1745,46149.66,15383.22,Мельник,Польща,Коваленко І. О.,Посуд,+380919628054,249,Gold,Україна,Apple Pay,0.2,Відправлено,2024-12-25,Східна Європа,6891,Київ
Назар,Холдинг-Grand ТОВ,6,TechCraft Пральні машини Lite60,client6891@example.com,3253,36426.48,6071.08,Мельник,Італія,Коваленко І. О.,Пральні машини,+380919628054,249,Gold,Україна,Apple Pay,0.2,Відправлено,2024-12-25,Східна Європа,6891,Київ
Андрій,Трейд-Ultra ТОВ,7,ZenMark Взуття Lite4,client12483@example.com,2204,211052.87,30150.41,Гончар,Туреччина,Новак П. Я.,Взуття,+380669959149,250,Gold,Польща,Apple Pay,0.2,Оплачено,2024-02-27,Центральна Європа,12483,Варшава
Андрій,Трейд-Apex ТОВ,3,VoltTrade Телевізори Pro49,client12483@example.com,1363,77947.23,25982.41,Гончар,Україна,Новак П. Я.,Телевізори,+380669959149,250,Gold,Польща,Apple Pay,0.2,Оплачено,2024-02-27,Центральна Європа,12483,Варшава
Андрій,Партнер-Pro ТОВ #51,6,VitaBrands Продукти Pro80,client12483@example.com,2341,88369.08,14728.18,Гончар,Німеччина,Новак П. Я.,Продукти,+380669959149,250,Gold,Польща,Apple Pay,0.07,Оплачено,2024-02-27,Центральна Європа,12483,Варшава
Олександр,Глобал-Eco ТОВ,6,NovaWave Книги S82,client6435@example.com,18,264551.52,44091.92,Поліщук,Польща,Ліндберг Е. С.,Книги,+380831942823,251,Gold,Фінляндія,Google Pay,0.07,Створено,2024-11-05,Північна Європа,6435,Гельсінкі
Андрій,Омега-Max ТОВ #31,5,UltraLine Взуття X55,client7234@example.com,40,49434.55,9886.91,Марченко,Туреччина,Ліндберг Е. С.,Взуття,+380562543109,252,Platinum,Швеція,Google Pay,0.2,Повернено,2025-04-17,Північна Європа,7234,Стокгольм
Андрій,Меркурій-Ultra ТОВ,7,StarWave Смартфони Pro49,client5762@example.com,816,258446.3,36920.9,Петренко,Польща,Шмідт Г. К.,Смартфони,+380814128270,253,Gold,Німеччина,Google Pay,0.2,Повернено,2024-08-25,Західна Європа,5762,Берлін
Андрій,Опт-Max ТОВ,2,NovaOne Ноутбуки Lite84,client5762@example.com,1127,13149.36,6574.68,Петренко,Туреччина,Шмідт Г. К.,Ноутбуки,+380814128270,253,Gold,Німеччина,Google Pay,0.2,Повернено,2024-08-25,Західна Європа,5762,Берлін
Андрій,Омега-Max ТОВ,8,UltraPoint Одяг S70,client5762@example.com,329,356520.32,44565.04,Петренко,Чехія,Шмідт Г. К.,Одяг,+380814128270,253,Gold,Німеччина,Google Pay,0.2,Повернено,2024-08-25,Західна Європа,5762,Берлін
Андрій,Європром-Ultra ТОВ #72,7,VoltLab Зоотовари Lite61,client5762@example.com,2449,196886.41,28126.63,Петренко,Чехія,Шмідт Г. К.,Зоотовари,+380814128270,253,Gold,Німеччина,Google Pay,0.2,Повернено,2024-08-25,Західна Європа,5762,Берлін
Андрій,Омега-Prime ТОВ,5,UltraCore Планшети Lite6,client5762@example.com,2452,46314.6,9262.92,Петренко,Італія,Шмідт Г. К.,Планшети,+380814128270,253,Gold,Німеччина,Google Pay,0.2,Повернено,2024-08-25,Західна Європа,5762,Берлін
Юрій,Омега-Max ТОВ,7,ZenPoint Косметика S62,client4377@example.com,1926,282633.12,40376.16,Мороз,Чехія,Новак П. Я.,Косметика,+380721999420,254,Bronze,Чехія,Google Pay,0.2,Оплачено,2023-08-31,Центральна Європа,4377,Брно
Софія,Партнер-Max ТОВ,8,ProCore Канцтовари Max56,client5302@example.com,3013,326174.96,40771.87,Левченко,Китай,Новак П. Я.,Канцтовари,+380896186523,255,Gold,Угорщина,Накладений платіж,0.2,Оплачено,2024-07-27,Центральна Європа,5302,Будапешт
Софія,Опт-Grand ТОВ,8,NeoCore Пральні машини Lite73,client5302@example.com,2180,169323.04,21165.38,Левченко,Італія,Новак П. Я.,Пральні машини,+380896186523,255,Gold,Угорщина,Накладений платіж,0.2,Оплачено,2024-07-27,Центральна Європа,5302,Будапешт
Софія,Опт-Grand ТОВ,5,GrandMark Взуття Pro32,client5302@example.com,2427,138782.5,27756.5,Левченко,Італія,Новак П. Я.,Взуття,+380896186523,255,Gold,Угорщина,Накладений платіж,0.2,Оплачено,2024-07-27,Центральна Європа,5302,Будапешт
Андрій,Альфа-Star ТОВ,2,SmartHub Телевізори Lite47,client9298@example.com,1443,30151.96,15075.98,Шевченко,Польща,Ліндберг Е. С.,Телевізори,+380968131254,256,Silver,Фінляндія,Накладений платіж,0.2,Відправлено,2024-07-29,Північна Європа,9298,Гельсінкі
Андрій,Омега-Volt ТОВ,5,NovaCraft Пральні машини Air74,client9298@example.com,235,83162.8,16632.56,Шевченко,Чехія,Ліндберг Е. С.,Пральні машини,+380968131254,256,Silver,Фінляндія,Накладений платіж,0.2,Відправлено,2024-07-29,Північна Європа,9298,Гельсінкі
Андрій,Альфа-Nova ТОВ,5,StarPlus Аудіотехніка Pro63,client9298@example.com,1633,65036.4,13007.28,Шевченко,Південна Корея,Ліндберг Е. С.,Аудіотехніка,+380968131254,256,Silver,Фінляндія,Накладений платіж,0.2,Відправлено,2024-07-29,Північна Європа,9298,Гельсінкі
Андрій,Опт-Apex ТОВ,7,PrimePoint Інструменти Max71,client9298@example.com,3962,63816.62,9116.66,Шевченко,Україна,Ліндберг Е. С.,Інструменти,+380968131254,256,Silver,Фінляндія,Накладений платіж,0.2,Відправлено,2024-07-29,Північна Європа,9298,Гельсінкі
Андрій,Європром-Nova ТОВ,5,GrandOne Спорттовари Max4,client9298@example.com,1902,139342.35,27868.47,Шевченко,Італія,Ліндберг Е. С.,Спорттовари,+380968131254,256,Silver,Фінляндія,Накладений платіж,0.2,Відправлено,2024-07-29,Північна Європа,9298,Гельсінкі
Максим,Європром-Solar ТОВ,3,ZenHub Ноутбуки Pro59,client13731@example.com,3286,35051.58,11683.86,Поліщук,Туреччина,Новак П. Я.,Ноутбуки,+380584042676,257,Platinum,Чехія,Накладений платіж,0.2,Повернено,2024-11-25,Центральна Європа,13731,Прага
Максим,Холдинг-Grand ТОВ,5,LuxMark Інструменти Air85,client13731@example.com,2418,67123.5,13424.7,Поліщук,Італія,Новак П. Я.,Інструменти,+380584042676,257,Platinum,Чехія,Накладений платіж,0.2,Повернено,2024-11-25,Центральна Європа,13731,Прага
Максим,Європром-Ultra ТОВ,6,ZenMark Смартфони S53,client13731@example.com,2437,30079.32,5013.22,Поліщук,Німеччина,Новак П. Я.,Смартфони,+380584042676,257,Platinum,Чехія,Накладений платіж,0.2,Повернено,2024-11-25,Центральна Європа,13731,Прага
Ірина,Меркурій-Ultra ТОВ #35,2,SolarOne Канцтовари X34,client9756@example.com,1783,87236.68,43618.34,Лисенко,Польща,Шмідт Г. К.,Канцтовари,+380692568081,258,Gold,Німеччина,Картка,0.2,Скасовано,2025-02-07,Західна Європа,9756,Мюнхен
Катерина,Трейд-Prime ТОВ,7,NovaBrands Посуд Lite99,client5634@example.com,951,43967.98,6281.14,Поліщук,Туреччина,Россі М. А.,Посуд,+380626825338,259,Gold,Іспанія,Накладений платіж,0.2,Оплачено,2024-11-09,Південна Європа,5634,Барселона
Катерина,Імпорт-Neo ТОВ,7,AeroMark Зоотовари Pro39,client5634@example.com,3921,145036.15,20719.45,Поліщук,Туреччина,Россі М. А.,Зоотовари,+380626825338,259,Gold,Іспанія,Накладений платіж,0.2,Оплачено,2024-11-09,Південна Європа,5634,Барселона
Дмитро,Опт-Volt ТОВ,2,AeroSoft Взуття Air37,client7781@example.com,3004,59790.92,29895.46,Мороз,Німеччина,Коваленко І. О.,Взуття,+380981299839,260,Platinum,Україна,Готівка,0.2,Створено,2025-05-19,Східна Європа,7781,Київ
Дмитро,Глобал-Eco ТОВ,1,VoltTrade Смартфони Lite69,client7781@example.com,2978,2876.54,2876.54,Мороз,Польща,Коваленко І. О.,Смартфони,+380981299839,260,Platinum,Україна,Готівка,0.2,Створено,2025-05-19,Східна Європа,7781,Київ
Дмитро,Альфа-Star ТОВ,8,GrandPlus Косметика Lite86,client7781@example.com,2172,21889.84,2736.23,Мороз,Польща,Коваленко І. О.,Косметика,+380981299839,260,Platinum,Україна,Готівка,0.2,Створено,2025-05-19,Східна Європа,7781,Київ
Дмитро,Трейд-Ultra ТОВ,2,EcoGear Ноутбуки Air97,client7781@example.com,3298,66750.28,33375.14,Мороз,Туреччина,Коваленко І. О.,Ноутбуки,+380981299839,260,Platinum,Україна,Готівка,0.2,Створено,2025-05-19,Східна Європа,7781,Київ
Дмитро,Меркурій-Ultra ТОВ,1,UltraCore Посуд Lite47,client7781@example.com,3551,11226.55,11226.55,Мороз,Польща,Коваленко І. О.,Посуд,+380981299839,260,Platinum,Україна,Готівка,0.2,Створено,2025-05-19,Східна Європа,7781,Київ
Михайло,Омега-Volt ТОВ,5,GrandLine Книги Lite96,client13094@example.com,3591,215733.35,43146.67,Мороз,Чехія,Россі М. А.,Книги,+380822219717,261,Platinum,Іспанія,Накладений платіж,0.07,Повернено,2025-03-24,Південна Європа,13094,Мадрид
Михайло,Опт-Solar ТОВ,7,EcoCraft Зоотовари Pro24,client13094@example.com,554,36167.25,5166.75,Мороз,Німеччина,Россі М. А.,Зоотовари,+380822219717,261,Platinum,Іспанія,Накладений платіж,0.2,Повернено,2025-03-24,Південна Європа,13094,Мадрид
Михайло,Омега-Prime ТОВ,6,SolarSoft Фотоапарати Lite29,client13094@example.com,1239,248411.46,41401.91,Мороз,Італія,Россі М. А.,Фотоапарати,+380822219717,261,Platinum,Іспанія,Накладений платіж,0.2,Повернено,2025-03-24,Південна Європа,13094,Мадрид
Михайло,Опт-Vita ТОВ,3,ZenSystems Смартфони Max48,client13094@example.com,442,61973.07,20657.69,Мороз,Китай,Россі М. А.,Смартфони,+380822219717,261,Platinum,Іспанія,Накладений платіж,0.2,Повернено,2025-03-24,Південна Європа,13094,Мадрид
Михайло,Меркурій-Grand ТОВ,3,GrandLine Телевізори Max59,client13094@example.com,2036,114695.64,38231.88,Мороз,Україна,Россі М. А.,Телевізори,+380822219717,261,Platinum,Іспанія,Накладений платіж,0.2,Повернено,2025-03-24,Південна Європа,13094,Мадрид
Анна,Холдинг-Max ТОВ,1,GrandWave Канцтовари Lite83,client5758@example.com,1496,31301.35,31301.35,Бондаренко,Південна Корея,Россі М. А.,Канцтовари,+380596967877,262,Gold,Іспанія,Готівка,0.2,Доставлено,2024-01-28,Південна Європа,5758,Мадрид
Анна,Меркурій-Lux ТОВ,6,ApexCore Канцтовари X57,client5758@example.com,707,83332.02,13888.67,Бондаренко,Китай,Россі М. А.,Канцтовари,+380596967877,262,Gold,Іспанія,Готівка,0.2,Доставлено,2024-01-28,Південна Європа,5758,Мадрид
Анна,Альфа-Star ТОВ,4,SolarCraft Іграшки Max52,client5758@example.com,3886,37635.64,9408.91,Бондаренко,Польща,Россі М. А.,Іграшки,+380596967877,262,Gold,Іспанія,Готівка,0.2,Доставлено,2024-01-28,Південна Європа,5758,Мадрид
Анна,Опт-Vita ТОВ,1,LuxGear Смартфони S54,client5758@example.com,2770,14181.74,14181.74,Бондаренко,Китай,Россі М. А.,Смартфони,+380596967877,262,Gold,Іспанія,Готівка,0.2,Доставлено,2024-01-28,Південна Європа,5758,Мадрид
Анна,Опт-Apex ТОВ,6,VoltGear Зоотовари S90,client5758@example.com,850,247686.24,41281.04,Бондаренко,Україна,Россі М. А.,Зоотовари,+380596967877,262,Gold,Іспанія,Готівка,0.2,Доставлено,2024-01-28,Південна Європа,5758,Мадрид
Артем,Глобал-Neo ТОВ #56,3,EcoMark Книги S35,client1404@example.com,45,45439.05,15146.35,Савченко,Туреччина,Новак П. Я.,Книги,+380882435715,263,Gold,Польща,Готівка,0.07,Оплачено,2025-04-02,Центральна Європа,1404,Краків
Артем,Європром-Smart ТОВ,6,MaxCraft Посуд Pro56,client1404@example.com,2052,100150.62,16691.77,Савченко,Південна Корея,Новак П. Я.,Посуд,+380882435715,263,Gold,Польща,Готівка,0.2,Оплачено,2025-04-02,Центральна Європа,1404,Краків
Артем,Альфа-Prime ТОВ,5,NeoBrands Аудіотехніка X16,client1404@example.com,2008,123966.95,24793.39,Савченко,Туреччина,Новак П. Я.,Аудіотехніка,+380882435715,263,Gold,Польща,Готівка,0.2,Оплачено,2025-04-02,Центральна Європа,1404,Краків
Артем,Європром-Ultra ТОВ #72,7,SmartWave Фотоапарати Pro99,client1404@example.com,3391,236885.25,33840.75,Савченко,Чехія,Новак П. Я.,Фотоапарати,+380882435715,263,Gold,Польща,Готівка,0.2,Оплачено,2025-04-02,Центральна Європа,1404,Краків
Софія,Меркурій-Grand ТОВ #47,7,EcoHub Спорттовари Lite84,client6505@example.com,2220,7396.41,1056.63,Бойко,Німеччина,Коваленко І. О.,Спорттовари,+380684353788,264,Platinum,Україна,Готівка,0.2,Оплачено,2023-06-09,Східна Європа,6505,Одеса
Тетяна,Імпорт-Zen ТОВ,4,TechPlus Іграшки Lite82,client12842@example.com,659,1151.24,287.81,Левченко,Польща,Россі М. А.,Іграшки,+380525694759,265,Bronze,Італія,Google Pay,0.2,Відправлено,2023-04-29,Південна Європа,12842,Мілан
Тетяна,Омега-Prime ТОВ,4,GrandLine Планшети S42,client12842@example.com,1357,162496.2,40624.05,Левченко,Італія,Россі М. А.,Планшети,+380525694759,265,Bronze,Італія,Google Pay,0.2,Відправлено,2023-04-29,Південна Європа,12842,Мілан
Тетяна,Меркурій-Ultra ТОВ,4,GrandCraft Меблі X47,client12842@example.com,193,55734.12,13933.53,Левченко,Польща,Россі М. А.,Меблі,+380525694759,265,Bronze,Італія,Google Pay,0.2,Відправлено,2023-04-29,Південна Європа,12842,Мілан
Тетяна,Партнер-Eco ТОВ,6,VoltWave Канцтовари Lite40,client12842@example.com,1950,115002.84,19167.14,Левченко,Україна,Россі М. А.,Канцтовари,+380525694759,265,Bronze,Італія,Google Pay,0.2,Відправлено,2023-04-29,Південна Європа,12842,Мілан
Тетяна,Омега-Prime ТОВ,8,SmartCore Іграшки Air23,client12842@example.com,374,198866.96,24858.37,Левченко,Італія,Россі М. А.,Іграшки,+380525694759,265,Bronze,Італія,Google Pay,0.2,Відправлено,2023-04-29,Південна Європа,12842,Мілан
Наталія,Імпорт-Star ТОВ,4,ProCraft Фотоапарати X7,client5208@example.com,2375,5842.04,1460.51,Савченко,Південна Корея,Шмідт Г. К.,Фотоапарати,+380592904788,266,Silver,Німеччина,Накладений платіж,0.2,Оплачено,2023-05-12,Західна Європа,5208,Гамбург
Наталія,Імпорт-Zen ТОВ,2,StarBrands Одяг Max64,client5208@example.com,1573,39301.98,19650.99,Савченко,Польща,Шмідт Г. К.,Одяг,+380592904788,266,Silver,Німеччина,Накладений платіж,0.2,Оплачено,2023-05-12,Західна Європа,5208,Гамбург
Наталія,Опт-Max ТОВ,5,LuxOne Канцтовари Max5,client5208@example.com,1506,54265.35,10853.07,Савченко,Туреччина,Шмідт Г. К.,Канцтовари,+380592904788,266,Silver,Німеччина,Накладений платіж,0.2,Оплачено,2023-05-12,Західна Європа,5208,Гамбург
Наталія,Партнер-Smart ТОВ,2,ProTrade Меблі Pro88,client5208@example.com,2382,59314.04,29657.02,Савченко,Південна Корея,Шмідт Г. К.,Меблі,+380592904788,266,Silver,Німеччина,Накладений платіж,0.2,Оплачено,2023-05-12,Західна Європа,5208,Гамбург
Олег,Опт-Volt ТОВ,5,AeroOne Фотоапарати X19,client12256@example.com,1468,16442.95,3288.59,Мороз,Німеччина,Россі М. А.,Фотоапарати,+380639943983,267,Bronze,Португалія,Apple Pay,0.2,Створено,2024-04-16,Південна Європа,12256,Лісабон
Олег,Трейд-Prime ТОВ,1,SmartLine Посуд Pro24,client12256@example.com,2654,7805.85,7805.85,Мороз,Туреччина,Россі М. А.,Посуд,+380639943983,267,Bronze,Португалія,Apple Pay,0.2,Створено,2024-04-16,Південна Європа,12256,Лісабон
Олег,Європром-Ultra ТОВ,4,ApexCore Планшети Pro44,client12256@example.com,1917,53293.52,13323.38,Мороз,Німеччина,Россі М. А.,Планшети,+380639943983,267,Bronze,Португалія,Apple Pay,0.2,Створено,2024-04-16,Південна Європа,12256,Лісабон
Олег,Захід-Solar ТОВ,7,GrandLine Холодильники Air39,client12256@example.com,2981,71684.06,10240.58,Мороз,Південна Корея,Россі М. А.,Холодильники,+380639943983,267,Bronze,Португалія,Apple Pay,0.2,Створено,2024-04-16,Південна Європа,12256,Лісабон
Олена,Європром-Star ТОВ,2,GrandMark Аудіотехніка Max71,client14425@example.com,580,77477.6,38738.8,Павленко,Італія,Новак П. Я.,Аудіотехніка,+380728015003,268,Gold,Чехія,Готівка,0.2,Створено,2024-12-28,Центральна Європа,14425,Прага
Олена,Омега-Volt ТОВ,8,PrimeLab Канцтовари S69,client14425@example.com,135,49184.8,6148.1,Павленко,Чехія,Новак П. Я.,Канцтовари,+380728015003,268,Gold,Чехія,Готівка,0.2,Створено,2024-12-28,Центральна Європа,14425,Прага
Олена,Континент-Nova ТОВ #54,1,LuxGear Інструменти S32,client14425@example.com,306,20755.11,20755.11,Павленко,Туреччина,Новак П. Я.,Інструменти,+380728015003,268,Gold,Чехія,Готівка,0.2,Створено,2024-12-28,Центральна Європа,14425,Прага
Софія,Трейд-Apex ТОВ,1,GrandTrade Смартфони Max50,client2206@example.com,1555,43982.14,43982.14,Шевчук,Україна,Новак П. Я.,Смартфони,+380682913141,269,Silver,Польща,Готівка,0.2,Доставлено,2023-11-23,Центральна Європа,2206,Краків
Софія,Меркурій-Grand ТОВ #47,7,ZenPoint Іграшки Max64,client2206@example.com,1253,149418.01,21345.43,Шевчук,Німеччина,Новак П. Я.,Іграшки,+380682913141,269,Silver,Польща,Готівка,0.2,Доставлено,2023-11-23,Центральна Європа,2206,Краків
Катерина,Альфа-Nova ТОВ,6,LuxWorks Фотоапарати Pro12,client12093@example.com,3872,32456.64,5409.44,Савченко,Південна Корея,Коваленко І. О.,Фотоапарати,+380853507938,270,Gold,Україна,Google Pay,0.2,Оплачено,2025-04-22,Східна Європа,12093,Львів
Катерина,Імпорт-Tech ТОВ #69,8,SolarSoft Іграшки S4,client12093@example.com,845,169676.48,21209.56,Савченко,Італія,Коваленко І. О.,Іграшки,+380853507938,270,Gold,Україна,Google Pay,0.2,Оплачено,2025-04-22,Східна Європа,12093,Львів
Катерина,Альфа-Volt ТОВ,5,SolarLine Холодильники S16,client12093@example.com,1737,94336.1,18867.22,Савченко,Польща,Коваленко І. О.,Холодильники,+380853507938,270,Gold,Україна,Google Pay,0.2,Оплачено,2025-04-22,Східна Європа,12093,Львів
Катерина,Трейд-Neo ТОВ #67,8,LuxWave Продукти Lite79,client12093@example.com,42,293476.32,36684.54,Савченко,Китай,Коваленко І. О.,Продукти,+380853507938,270,Gold,Україна,Google Pay,0.07,Оплачено,2025-04-22,Східна Європа,12093,Львів
Марія,Меркурій-Grand ТОВ #47,1,NeoLine Планшети Pro13,client13822@example.com,205,37770.97,37770.97,Левченко,Німеччина,Россі М. А.,Планшети,+380865651415,271,Platinum,Італія,Apple Pay,0.2,Доставлено,2023-02-11,Південна Європа,13822,Рим
Марія,Континент-Aero ТОВ,6,ZenPoint Телевізори Pro90,client13822@example.com,1016,159255.96,26542.66,Левченко,США,Россі М. А.,Телевізори,+380865651415,271,Platinum,Італія,Apple Pay,0.2,Доставлено,2023-02-11,Південна Європа,13822,Рим
Марія,Альфа-Smart ТОВ,2,PrimeLine Меблі X46,client13822@example.com,352,49924.36,24962.18,Левченко,Південна Корея,Россі М. А.,Меблі,+380865651415,271,Platinum,Італія,Apple Pay,0.2,Доставлено,2023-02-11,Південна Європа,13822,Рим
Марія,Опт-Lux ТОВ,2,SmartHub Книги Max98,client13822@example.com,162,27877.72,13938.86,Левченко,Туреччина,Россі М. А.,Книги,+380865651415,271,Platinum,Італія,Apple Pay,0.07,Доставлено,2023-02-11,Південна Європа,13822,Рим
Андрій,Холдинг-Max ТОВ,7,AeroMark Посуд Lite12,client1376@example.com,1784,70281.89,10040.27,Шевчук,Південна Корея,Шмідт Г. К.,Посуд,+380802225437,272,Platinum,Австрія,Apple Pay,0.2,Оплачено,2024-11-13,Західна Європа,1376,Відень
Андрій,Глобал-Neo ТОВ,8,AeroGear Ноутбуки Pro90,client1376@example.com,3138,343221.44,42902.68,Шевчук,США,Шмідт Г. К.,Ноутбуки,+380802225437,272,Platinum,Австрія,Apple Pay,0.2,Оплачено,2024-11-13,Західна Європа,1376,Відень
Андрій,Меркурій-Grand ТОВ,3,StarCore Холодильники Lite48,client1376@example.com,437,79939.53,26646.51,Шевчук,Україна,Шмідт Г. К.,Холодильники,+380802225437,272,Platinum,Австрія,Apple Pay,0.2,Оплачено,2024-11-13,Західна Європа,1376,Відень
Андрій,Глобал-Prime ТОВ,4,TechHub Канцтовари Lite12,client1376@example.com,832,89570.4,22392.6,Шевчук,Німеччина,Шмідт Г. К.,Канцтовари,+380802225437,272,Platinum,Австрія,Apple Pay,0.2,Оплачено,2024-11-13,Західна Європа,1376,Відень
Олександр,Імпорт-Apex ТОВ,6,LuxCraft Холодильники Air34,client10429@example.com,2266,129184.14,21530.69,Коваленко,Туреччина,Шмідт Г. К.,Холодильники,+380743314438,273,Silver,Німеччина,Готівка,0.2,Скасовано,2024-07-25,Західна Європа,10429,Берлін
Олександр,Захід-Lux ТОВ,6,EcoSoft Аудіотехніка Max61,client10429@example.com,3672,213655.74,35609.29,Коваленко,Південна Корея,Шмідт Г. К.,Аудіотехніка,+380743314438,273,Silver,Німеччина,Готівка,0.2,Скасовано,2024-07-25,Західна Європа,10429,Берлін
Олександр,Захід-Neo ТОВ,2,SmartSoft Зоотовари Lite89,client10429@example.com,1762,23750.34,11875.17,Коваленко,Німеччина,Шмідт Г. К.,Зоотовари,+380743314438,273,Silver,Німеччина,Готівка,0.2,Скасовано,2024-07-25,Західна Європа,10429,Берлін
Софія,Глобал-Eco ТОВ,6,ZenSoft Посуд Max92,client12935@example.com,2196,192775.2,32129.2,Кузьменко,Польща,Шмідт Г. К.,Посуд,+380919912127,274,Silver,Німеччина,Google Pay,0.2,Оплачено,2025-04-20,Західна Європа,12935,Берлін
Софія,Партнер-Grand ТОВ #61,6,TechLab Канцтовари S30,client12935@example.com,3757,264006.42,44001.07,Кузьменко,Польща,Шмідт Г. К.,Канцтовари,+380919912127,274,Silver,Німеччина,Google Pay,0.2,Оплачено,2025-04-20,Західна Європа,12935,Берлін
Софія,Глобал-Neo ТОВ #56,1,EcoSystems Меблі X80,client12935@example.com,2752,37494.28,37494.28,Кузьменко,Туреччина,Шмідт Г. К.,Меблі,+380919912127,274,Silver,Німеччина,Google Pay,0.2,Оплачено,2025-04-20,Західна Європа,12935,Берлін
Ірина,Європром-Nova ТОВ,4,SolarTrade Книги Max50,client14637@example.com,3504,135952.32,33988.08,Поліщук,Італія,Россі М. А.,Книги,+380628673849,275,Bronze,Іспанія,Готівка,0.07,Доставлено,2023-11-30,Південна Європа,14637,Мадрид
Ірина,Омега-Max ТОВ,1,PrimeWorks Холодильники Pro89,client14637@example.com,3450,10400.71,10400.71,Поліщук,Чехія,Россі М. А.,Холодильники,+380628673849,275,Bronze,Іспанія,Готівка,0.2,Доставлено,2023-11-30,Південна Європа,14637,Мадрид
Ірина,Опт-Prime ТОВ #45,7,VoltCore Інструменти Pro88,client14637@example.com,2894,178782.45,25540.35,Поліщук,Південна Корея,Россі М. А.,Інструменти,+380628673849,275,Bronze,Іспанія,Готівка,0.2,Доставлено,2023-11-30,Південна Європа,14637,Мадрид
Тетяна,Опт-Prime ТОВ,8,ApexLine Аудіотехніка X87,client7238@example.com,1205,62803.52,7850.44,Коваленко,Китай,Шмідт Г. К.,Аудіотехніка,+380533997684,276,Platinum,Німеччина,Готівка,0.2,Доставлено,2024-06-19,Західна Європа,7238,Берлін
Тетяна,Європром-Ultra ТОВ,4,UltraSystems Смартфони Lite73,client7238@example.com,299,10581.08,2645.27,Коваленко,Німеччина,Шмідт Г. К.,Смартфони,+380533997684,276,Platinum,Німеччина,Готівка,0.2,Доставлено,2024-06-19,Західна Європа,7238,Берлін
Тетяна,Опт-Apex ТОВ #59,5,TechSystems Аудіотехніка Lite72,client7238@example.com,316,119365.65,23873.13,Коваленко,Південна Корея,Шмідт Г. К.,Аудіотехніка,+380533997684,276,Platinum,Німеччина,Готівка,0.2,Доставлено,2024-06-19,Західна Європа,7238,Берлін
Тетяна,Партнер-Pro ТОВ #51,3,ZenLine Телевізори Max70,client7238@example.com,97,62447.52,20815.84,Коваленко,Німеччина,Шмідт Г. К.,Телевізори,+380533997684,276,Platinum,Німеччина,Готівка,0.2,Доставлено,2024-06-19,Західна Європа,7238,Берлін
Тетяна,Меркурій-Ultra ТОВ,5,SmartSoft Спорттовари S89,client7238@example.com,3587,75209.95,15041.99,Коваленко,Польща,Шмідт Г. К.,Спорттовари,+380533997684,276,Platinum,Німеччина,Готівка,0.2,Доставлено,2024-06-19,Західна Європа,7238,Берлін
Андрій,Трейд-Vita ТОВ,8,VoltPlus Спорттовари Pro33,client12816@example.com,3339,207109.6,25888.7,Поліщук,Польща,Новак П. Я.,Спорттовари,+380942841308,277,Bronze,Угорщина,Картка,0.2,Відправлено,2024-01-23,Центральна Європа,12816,Будапешт
Тарас,Меркурій-Apex ТОВ,4,ApexCore Спорттовари Max96,client13432@example.com,2229,8703.56,2175.89,Поліщук,Польща,Коваленко І. О.,Спорттовари,+380862684867,278,Silver,Україна,Google Pay,0.2,Оплачено,2023-04-27,Східна Європа,13432,Дніпро
Тарас,Омега-Max ТОВ #31,1,ProWorks Інструменти X64,client13432@example.com,1601,2759.0,2759.0,Поліщук,Туреччина,Коваленко І. О.,Інструменти,+380862684867,278,Silver,Україна,Google Pay,0.2,Оплачено,2023-04-27,Східна Європа,13432,Дніпро
