id,customer_id,account_number,account_type,currency,balance,status,opened_at
7864,4126,US2252779999697,checking,USD,7711.46,active,2024-03-24T10:16:00
7865,4126,US2113196718921,checking,USD,7136.98,active,2025-07-10T04:18:49
7866,4127,US3976272889833,savings,USD,29462.45,closed,2025-12-02T21:38:24
7867,4127,US4295655722880,checking,USD,1785.47,frozen,2025-06-18T21:52:25
7868,4127,US9551982770437,checking,USD,1562.04,closed,2025-12-17T03:51:15
7869,4128,NL9135657596093,savings,EUR,31631.06,frozen,2023-05-17T18:22:09
7870,4129,GB7857410059879,credit,GBP,-4634.27,active,2025-11-24T08:20:12
7871,4129,GB8948042422993,credit,GBP,-562.48,closed,2025-04-30T06:40:29
7872,4130,ES9316986523794,checking,EUR,2400.75,frozen,2025-12-17T16:46:17
7873,4130,ES7399635734591,savings,EUR,2014.76,active,2026-01-04T18:19:31
7874,4131,IN1991494646663,checking,INR,458411.74,active,2023-02-25T09:50:37
7875,4132,IN2492182623015,checking,INR,55860.81,active,2026-04-28T19:14:39
7876,4132,IN9534824754365,checking,INR,557261.04,active,2025-02-08T04:02:37
7877,4133,CA9078042469285,checking,CAD,1734.02,frozen,2026-03-31T00:17:38
7878,4134,FR7571564837852,credit,EUR,-4291.16,active,2024-05-05T01:29:03
7879,4134,FR5601649658058,credit,EUR,-551.7,active,2024-04-01T20:33:20
7880,4135,US5125760616208,savings,USD,1907.86,frozen,2021-11-17T11:03:55
7881,4135,US9087325385074,checking,USD,621.8,closed,2023-04-13T00:07:53
7882,4135,US5713526220354,checking,USD,7099.67,frozen,2024-10-28T16:09:00
7883,4136,BE1091558749457,checking,EUR,3328.45,frozen,2024-04-25T12:18:53
7884,4137,AE2270753534472,savings,AED,30895.88,active,2026-04-25T18:07:50
7885,4137,AE9965289919532,savings,AED,49.42,active,2026-05-11T20:16:02
7886,4137,AE6359042522733,credit,AED,-1920.33,closed,2026-02-01T02:48:20
7887,4138,JP8545042557042,checking,JPY,993803.78,active,2025-11-28T00:24:01
7888,4139,AU7326081386579,credit,AUD,-2131.43,frozen,2022-01-26T02:01:38
7889,4140,US1263980353528,checking,USD,1466.37,active,2024-10-18T15:48:50
7890,4140,US2951887383877,savings,USD,2541.67,frozen,2023-12-21T04:24:17
7891,4141,CA5580686760579,checking,CAD,6955.39,active,2024-11-11T18:00:30
7892,4141,CA3292877911970,savings,CAD,2793.29,frozen,2025-09-20T16:27:24
7893,4141,CA5800618292696,checking,CAD,4026.24,active,2025-06-08T17:00:52
7894,4141,CA5112302655169,credit,CAD,-1185.16,active,2024-07-27T13:38:52
7895,4142,NL6261934062876,savings,EUR,17373.7,active,2025-10-02T05:57:27
7896,4143,GB8075846485231,savings,GBP,35250.98,closed,2023-06-03T09:25:02
7897,4143,GB3234184155927,checking,GBP,2416.83,active,2024-11-04T01:41:20
7898,4143,GB1881044845675,savings,GBP,26900.13,active,2025-02-01T09:52:32
7899,4144,PL8668720276898,checking,PLN,593.1,active,2025-12-08T14:27:59
7900,4144,PL5508904562496,checking,PLN,2488.95,active,2026-02-26T03:50:44
7901,4144,PL2581288050577,checking,PLN,3416.83,closed,2026-05-02T10:56:51
7902,4145,JP7859738523422,credit,JPY,-176573.23,active,2025-05-27T04:50:44
7903,4145,JP4945649958639,checking,JPY,304088.44,active,2025-11-28T22:22:39
7904,4146,US3977415764788,checking,USD,1414.72,active,2026-03-06T09:20:46
7905,4146,US2035771991382,checking,USD,5424.95,active,2026-03-09T04:24:06
7906,4147,CA8936079027074,savings,CAD,28219.17,active,2026-05-06T05:02:52
7907,4147,CA2654489541884,checking,CAD,6599.6,active,2025-04-19T04:32:20
7908,4147,CA9319639199545,checking,CAD,5345.38,frozen,2023-11-11T17:57:05
7909,4148,CA8691792439967,checking,CAD,4731.12,active,2024-12-19T04:20:43
7910,4148,CA1779926837090,savings,CAD,98.46,active,2025-04-01T03:46:37
7911,4149,CA5775905997057,checking,CAD,6195.95,active,2026-03-23T16:31:15
7912,4149,CA3128568236981,savings,CAD,11066.24,closed,2025-09-15T18:23:27
7913,4149,CA7476188561745,credit,CAD,-1110.84,active,2025-09-15T17:27:01
7914,4150,CA1568547660392,checking,CAD,2056.09,active,2025-08-09T19:42:14
7915,4150,CA2965388886044,checking,CAD,6509.58,closed,2026-02-13T16:57:50
7916,4151,ES3281242529942,checking,EUR,777.53,closed,2023-08-04T18:29:13
7917,4152,DE6134540111600,savings,EUR,4913.27,active,2022-11-09T09:01:08
7918,4152,DE2789043871919,checking,EUR,5149.37,active,2023-10-05T04:17:08
7919,4152,DE7232584624936,savings,EUR,3061.82,active,2025-12-04T08:31:29
7920,4152,DE2226149224748,savings,EUR,37923.7,active,2026-03-06T01:01:21
7921,4153,FR6513138299821,savings,EUR,30251.53,active,2025-09-30T14:23:43
7922,4154,UA2614937499547,checking,UAH,205990.66,closed,2026-05-01T14:38:02
7923,4155,AU9654236299189,savings,AUD,14438.04,active,2026-04-29T22:12:40
7924,4155,AU6244462354104,checking,AUD,5494.93,active,2024-02-13T22:56:02
7925,4156,IT1432865718354,savings,EUR,11386.59,active,2025-02-07T08:00:56
7926,4156,IT8600264852161,savings,EUR,1942.87,active,2025-01-12T20:01:58
7927,4157,US1715055385982,checking,USD,1173.86,active,2024-08-30T06:53:33
7928,4157,US3658384142290,savings,USD,17253.58,closed,2024-01-11T11:12:18
7929,4157,US8780726210407,checking,USD,1275.26,closed,2024-07-28T13:17:54
7930,4158,IN9985051626586,checking,INR,187716.89,closed,2025-01-11T11:08:30
7931,4158,IN8886737760442,credit,INR,-195821.36,active,2024-11-29T17:09:20
7932,4158,IN7710182624039,checking,INR,93512.95,active,2024-02-17T20:30:10
7933,4159,IN9784019020739,savings,INR,2884896.47,active,2026-04-18T08:53:46
7934,4159,IN3973928896938,checking,INR,194162.93,active,2026-01-27T02:40:14
7935,4160,IT2791078471724,checking,EUR,2241.27,active,2023-10-01T10:03:44
7936,4161,NL5114033062498,savings,EUR,21569.71,frozen,2025-03-02T22:54:57
7937,4162,AU7607177495009,checking,AUD,6555.75,active,2025-11-03T22:35:24
7938,4163,ES5582558650173,checking,EUR,1252.02,active,2025-04-08T08:19:37
7939,4163,ES9498978919929,checking,EUR,5030.46,active,2023-12-26T02:55:52
7940,4163,ES3309818915240,savings,EUR,11200.12,active,2022-07-17T16:16:31
7941,4163,ES1481973370948,savings,EUR,44.91,active,2025-09-14T12:37:55
7942,4164,ES4300034961928,savings,EUR,50.3,frozen,2025-10-24T09:46:42
7943,4164,ES9864672538705,checking,EUR,806.05,closed,2025-06-16T08:58:55
7944,4165,KR5131841044170,checking,KRW,380886.78,active,2025-03-19T15:12:54
7945,4165,KR3388050125908,credit,KRW,-241302.55,active,2024-12-16T12:00:30
7946,4166,IN2615041312924,checking,INR,388762.84,active,2026-05-10T05:15:01
7947,4167,NO2670379520207,checking,NOK,7098.16,active,2026-04-23T17:29:25
7948,4168,IT9730531053842,savings,EUR,17945.66,active,2026-01-11T00:31:16
7949,4168,IT9346697011942,checking,EUR,4985.35,active,2026-03-01T17:13:10
7950,4168,IT7721022419328,checking,EUR,2735.55,active,2026-04-03T11:20:33
7951,4168,IT5140867971843,checking,EUR,541.18,active,2026-04-25T12:39:55
7952,4169,ZA5058000522555,checking,ZAR,4801.8,active,2026-02-24T00:10:55
7953,4169,ZA1957771968071,checking,ZAR,6616.92,closed,2026-04-19T09:46:53
7954,4170,US2664548571767,checking,USD,4012.68,active,2026-05-13T00:17:07
7955,4170,US1367671835407,checking,USD,224.68,active,2026-05-06T04:52:00
7956,4170,US7785909489156,savings,USD,28936.4,active,2026-05-12T07:14:08
7957,4171,FR8435058743829,checking,EUR,3526.18,frozen,2026-03-20T21:44:58
7958,4171,FR3363399639289,credit,EUR,-3275.81,closed,2025-06-03T15:05:56
7959,4171,FR4030565888445,savings,EUR,24120.62,active,2025-09-15T08:49:49
7960,4172,NL4766782088950,checking,EUR,4309.25,active,2023-03-16T02:15:37
7961,4172,NL2672201071234,checking,EUR,3432.65,active,2024-12-06T13:52:31
7962,4173,US7467933261980,checking,USD,4655.04,closed,2025-06-03T04:08:35
7963,4174,AU4247295457277,checking,AUD,4434.7,active,2026-04-04T03:48:57
7964,4174,AU8048152738855,checking,AUD,3198.89,frozen,2025-06-08T07:54:40
7965,4175,BR7812761676994,checking,BRL,37927.58,closed,2026-01-31T20:12:47
7966,4176,PL1180680666632,checking,PLN,378,active,2025-09-15T07:57:34
7967,4176,PL3212442427680,savings,PLN,50.18,active,2025-02-07T19:06:48
7968,4176,PL6032564447576,credit,PLN,-1760.19,active,2025-09-01T21:27:07
7969,4176,PL8498660756523,checking,PLN,629.59,active,2024-12-23T13:34:44
7970,4177,US2035826165254,credit,USD,-1870.54,active,2026-01-13T07:01:53
7971,4177,US7482573387029,credit,USD,-2681.03,active,2024-05-06T03:02:56
7972,4177,US6192710699784,credit,USD,-4450.25,closed,2025-03-12T13:00:31
7973,4178,US5814529694210,savings,USD,14661.42,active,2025-07-27T22:36:57
7974,4178,US1248224177904,credit,USD,-2509.73,active,2025-10-13T10:12:50
7975,4178,US1527016665596,checking,USD,928.58,active,2025-12-09T20:28:06
7976,4179,JP5838980485316,credit,JPY,-386352.45,frozen,2025-10-28T09:42:05
7977,4179,JP4885094344426,savings,JPY,5078644.95,active,2025-08-05T09:24:28
7978,4180,ES1211496318745,checking,EUR,5953.05,active,2025-12-10T14:59:11
7979,4180,ES8954706019307,checking,EUR,1888.28,frozen,2024-02-21T16:06:01
7980,4181,SE8498685555969,checking,SEK,4252.88,closed,2026-04-10T12:29:43
7981,4181,SE2792410942569,savings,SEK,8900.51,frozen,2025-11-07T15:27:18
7982,4181,SE1504810865259,checking,SEK,6109.41,frozen,2025-04-29T15:20:31
7983,4182,GB5218001327520,checking,GBP,6855.65,active,2026-03-12T01:56:19
7984,4183,GB7940959752687,savings,GBP,4106.49,active,2023-01-06T01:26:46
7985,4184,CA3346410685296,checking,CAD,6714.5,closed,2026-02-18T11:37:50
7986,4184,CA5620152995379,savings,CAD,25643.43,active,2026-01-03T08:10:37
7987,4184,CA3561232368610,savings,CAD,18.29,closed,2023-04-04T10:26:31
7988,4185,ES8327160791517,savings,EUR,63.54,active,2025-05-07T21:24:19
7989,4186,GB7950874814844,checking,GBP,6338.98,frozen,2025-04-27T05:34:53
7990,4186,GB3524245888519,checking,GBP,6769.5,active,2023-03-02T09:27:17
7991,4187,UA4229689893266,checking,UAH,216679.48,active,2023-05-17T15:14:42
7992,4187,UA4166267528747,savings,UAH,2488.87,closed,2024-11-08T10:43:25
7993,4187,UA1297113957737,savings,UAH,2058.64,active,2026-02-17T02:45:53
7994,4188,US7025485052929,checking,USD,30.39,closed,2025-12-23T22:01:50
7995,4188,US3576304021058,savings,USD,11298.08,active,2025-10-26T17:54:06
7996,4188,US7418532853096,credit,USD,-3105.57,closed,2025-10-28T11:31:49
7997,4189,MX6666291792408,savings,MXN,664352.34,active,2025-12-22T23:28:10
7998,4189,MX5051552295294,checking,MXN,97411.89,active,2026-01-07T11:18:26
7999,4189,MX7327076293394,checking,MXN,66885.81,active,2025-06-30T16:58:32
8000,4190,DE8016311950165,credit,EUR,-2148.93,active,2025-11-14T05:50:47
8001,4190,DE5525030948572,credit,EUR,-1059.86,frozen,2025-04-27T10:19:06
8002,4191,IE8864989466402,savings,EUR,4186.71,frozen,2023-10-05T09:27:21
8003,4191,IE1095195721329,checking,EUR,6597.61,frozen,2024-09-22T08:02:06
8004,4192,DE9582440629909,checking,EUR,3881.69,active,2022-09-07T01:59:36
8005,4193,AU3235384842631,checking,AUD,2839.15,active,2025-11-27T05:27:25
8006,4193,AU4007935692489,checking,AUD,4924.74,active,2023-11-09T13:30:59
8007,4194,NL9887879563126,checking,EUR,6177.97,active,2026-02-11T18:18:59
8008,4194,NL9363621990024,credit,EUR,-1568.52,active,2022-09-23T17:26:25
8009,4195,AU3126061356048,checking,AUD,7204.5,active,2023-11-30T09:52:28
8010,4195,AU6035452073706,checking,AUD,7324.02,frozen,2023-06-10T13:21:45
8011,4196,SG5395742146228,checking,SGD,137.65,active,2026-02-02T23:28:49
8012,4197,SG3943051299814,savings,SGD,17214.66,active,2025-09-08T19:32:26
8013,4197,SG2607751344150,checking,SGD,6009.45,closed,2024-05-26T17:43:12
8014,4197,SG6933590795120,checking,SGD,6604.21,active,2025-12-03T05:22:53
8015,4198,US7573087859845,checking,USD,2109.81,active,2022-10-31T08:23:22
8016,4198,US6717011551322,credit,USD,-891.48,closed,2024-11-29T14:10:54
8017,4199,GB2898616492496,credit,GBP,-3356.46,closed,2023-09-23T05:36:16
8018,4199,GB2768863217151,checking,GBP,6401.27,active,2023-03-03T13:07:50
8019,4199,GB7379581981117,savings,GBP,34389.12,frozen,2023-01-10T21:01:42
8020,4200,DE4245760455973,savings,EUR,74.6,active,2024-06-04T01:52:35
8021,4201,SE6177625984898,checking,SEK,4094.2,active,2025-01-09T04:53:00
8022,4201,SE4398783929305,checking,SEK,4724.42,closed,2021-12-21T11:12:59
8023,4201,SE8372276047199,savings,SEK,40971.54,active,2024-05-15T00:13:45
8024,4202,BR6468138814539,savings,BRL,45176.56,active,2025-11-30T12:28:31
8025,4203,US1008910130089,savings,USD,7640.53,active,2024-01-23T15:38:52
8026,4204,US6912560882799,checking,USD,4094.23,active,2024-01-21T23:21:19
8027,4204,US7538377765969,checking,USD,5519.82,frozen,2024-05-20T14:16:44
8028,4205,US5994512368306,checking,USD,1344.12,active,2024-04-30T19:49:13
8029,4205,US8916086611215,savings,USD,80.26,closed,2023-08-25T22:55:42
8030,4206,DE3241027476131,credit,EUR,-3195.3,closed,2025-11-23T19:02:15
8031,4206,DE8905414668998,checking,EUR,6357.54,active,2025-02-21T22:01:12
8032,4207,GB2974629388486,credit,GBP,-602.86,active,2025-05-07T08:37:32
8033,4207,GB2324753654637,checking,GBP,2781.42,closed,2025-06-20T10:23:18
8034,4208,JP5113933575897,checking,JPY,152415.46,closed,2025-04-24T23:14:51
8035,4209,US7290814731254,savings,USD,27334.17,closed,2023-11-22T17:35:49
8036,4209,US8222426193699,savings,USD,35220.03,active,2025-05-24T01:47:42
8037,4210,IN7044033753162,checking,INR,302630.69,closed,2026-03-29T08:23:05
8038,4211,US8755024440718,savings,USD,19836.12,closed,2025-02-27T07:00:29
8039,4212,PT4018658579729,savings,EUR,14428.38,active,2026-04-25T06:42:43
8040,4212,PT5591447128692,savings,EUR,37019.35,active,2025-08-18T12:48:54
8041,4212,PT7509892496367,checking,EUR,2707.22,frozen,2025-08-26T06:17:53
8042,4213,FR5230938152466,checking,EUR,4562.98,active,2025-07-13T00:13:33
8043,4213,FR5213048261594,savings,EUR,32914.97,active,2024-01-21T23:21:33
8044,4213,FR4076597774137,savings,EUR,21856.62,active,2024-04-25T06:31:31
8045,4213,FR5691228379422,checking,EUR,3641.69,closed,2022-09-27T03:41:29
8046,4214,ES2102758193641,checking,EUR,4837.34,active,2026-05-03T23:58:21
8047,4215,SE7506551931949,savings,SEK,31210.94,active,2026-05-09T20:15:57
8048,4216,DE8188418824306,savings,EUR,12263.15,active,2023-11-13T05:37:41
8049,4216,DE8957259261844,checking,EUR,610.68,active,2024-05-18T12:06:43
8050,4216,DE7031841113880,savings,EUR,22528.35,closed,2025-07-30T12:25:18
8051,4217,GB9824434342684,savings,GBP,36078.44,closed,2026-04-14T01:38:31
8052,4217,GB3806146848864,savings,GBP,38116.23,closed,2026-03-02T06:08:12
8053,4218,FR8372939549187,checking,EUR,7514.34,frozen,2025-12-08T06:07:21
8054,4218,FR7192232788231,savings,EUR,19765.29,frozen,2025-08-06T01:08:11
8055,4218,FR5597763632807,checking,EUR,3880.86,active,2024-08-13T08:15:40
8056,4218,FR3268065773459,checking,EUR,6.5,active,2023-03-15T10:43:32
8057,4219,GB1668814216752,checking,GBP,6164.44,active,2024-09-23T00:56:22
8058,4220,US2452641794652,savings,USD,28161.2,active,2025-10-17T17:13:28
8059,4220,US6420741461276,checking,USD,2206.72,frozen,2025-11-30T18:41:04
8060,4220,US5977070384041,savings,USD,68.61,active,2025-12-29T19:27:11
8061,4221,IT8263057087695,credit,EUR,-3088.17,active,2026-05-15T15:00:02
8062,4222,DE6427592893646,checking,EUR,5941.35,closed,2025-06-10T11:31:51
8063,4223,SE9719943581245,checking,SEK,3295.64,frozen,2023-12-31T03:08:05
8064,4223,SE6869507372432,credit,SEK,-3963.97,active,2026-01-19T06:48:30
8065,4224,AT6973527464829,credit,EUR,-1868.99,active,2026-04-11T05:50:15
8066,4225,DE5650243045314,checking,EUR,6561.09,active,2024-08-15T20:50:30
8067,4226,IN1396001154592,savings,INR,3032147.69,active,2026-04-19T03:23:28
8068,4226,IN3798501849625,checking,INR,506888.74,active,2026-02-19T19:07:04
8069,4226,IN1458806744509,checking,INR,530080.07,active,2026-04-29T17:00:13
8070,4227,AT8972128830295,checking,EUR,4872.86,active,2026-04-08T12:50:01
8071,4227,AT9107323183943,checking,EUR,2237.52,active,2025-09-28T21:16:02
8072,4228,US5159222791320,checking,USD,2218.88,active,2025-10-21T05:06:28
8073,4229,US4717653383398,savings,USD,27196.39,active,2026-02-03T16:51:37
8074,4229,US5022389883062,savings,USD,7295.08,active,2026-03-29T15:49:13
8075,4229,US2525876135250,credit,USD,-650.09,active,2025-11-04T10:07:55
8076,4230,US5165141339048,checking,USD,7385.65,active,2025-10-22T17:26:03
8077,4230,US5592081433915,checking,USD,2062.63,active,2025-09-28T05:27:26
8078,4231,US7444773555955,checking,USD,7064.69,active,2024-05-02T14:25:57
8079,4231,US2756343626774,checking,USD,2978.33,active,2025-02-12T18:19:57
8080,4231,US5683169315063,checking,USD,6408.23,closed,2025-06-17T09:47:30
8081,4232,SG9908887661306,checking,SGD,771.85,closed,2024-03-18T10:26:21
8082,4232,SG8434661577188,savings,SGD,37822.35,active,2024-08-29T22:46:47
8083,4233,US3477005470300,checking,USD,6318.29,closed,2025-08-08T16:39:46
8084,4233,US9694389672938,checking,USD,1230.8,active,2025-02-16T19:10:41
8085,4234,SE5454121777760,checking,SEK,4159.57,active,2023-07-19T20:50:10
8086,4234,SE8914547878450,checking,SEK,993.94,active,2023-07-14T05:26:37
8087,4235,US6427553117773,checking,USD,5151.11,active,2024-01-06T22:11:53
8088,4236,US5655444295197,savings,USD,35434.77,closed,2026-01-02T02:17:04
8089,4236,US6812261241734,credit,USD,-97.38,active,2026-03-24T19:38:01
8090,4237,GB9147537229642,checking,GBP,128.83,active,2026-03-10T15:34:15
8091,4237,GB1619281572432,checking,GBP,4232.43,closed,2026-04-04T16:28:47
8092,4238,US1212990972775,savings,USD,30076.41,active,2022-03-07T02:13:17
8093,4238,US9813700693869,savings,USD,36597.63,closed,2025-03-29T19:49:52
8094,4238,US8540804549514,checking,USD,2.27,closed,2023-01-23T23:36:44
8095,4239,UA9317692110798,savings,UAH,399888.53,active,2026-05-13T06:57:49
8096,4239,UA5026442079699,checking,UAH,80033.7,closed,2026-01-18T14:41:59
8097,4239,UA6510214689088,savings,UAH,128677.99,closed,2026-04-29T16:56:48
8098,4239,UA8752376517670,checking,UAH,147571.22,active,2026-02-18T10:17:04
8099,4240,IT8393362147064,checking,EUR,143.12,active,2026-05-14T13:50:40
8100,4240,IT2138434890714,checking,EUR,3365.23,active,2026-03-15T07:31:00
8101,4241,SG6926824958730,savings,SGD,32808.92,active,2026-05-14T00:28:49
8102,4242,SG7885075417129,checking,SGD,86.1,closed,2023-06-04T02:59:15
8103,4243,US7570072586652,checking,USD,5601.04,frozen,2026-01-27T14:12:03
8104,4244,UA1170750135089,checking,UAH,9395.71,active,2025-07-19T22:15:32
8105,4245,JP2884324226685,checking,JPY,480274.07,active,2026-02-02T10:04:54
8106,4246,GB6560099439165,checking,GBP,6228.82,active,2026-02-10T18:45:51
8107,4247,JP8952415366296,checking,JPY,599220.18,active,2025-09-20T11:54:38
8108,4247,JP6917163712849,credit,JPY,-24599.46,active,2024-12-30T09:38:59
8109,4248,CH1729327271939,savings,CHF,22812.43,active,2025-12-25T00:43:27
8110,4248,CH3505442236867,savings,CHF,78.86,active,2026-05-07T01:31:12
8111,4248,CH2567261651704,savings,CHF,33.65,active,2025-11-09T05:38:28
8112,4249,FR3365971060999,savings,EUR,5196.83,closed,2025-05-25T19:59:27
8113,4250,ES9260747117033,savings,EUR,11546.23,active,2025-12-02T04:29:38
8114,4251,IN3195368222283,checking,INR,127575.65,closed,2025-06-28T16:32:28
8115,4251,IN6039186333031,checking,INR,46977.5,closed,2025-12-21T23:38:32
8116,4251,IN3251149637602,savings,INR,3050739.75,active,2024-04-01T23:45:04
8117,4251,IN1069118421705,checking,INR,370023.73,active,2025-06-24T05:55:49
8118,4252,MX9520744931086,credit,MXN,-381.21,active,2024-11-14T19:43:26
8119,4252,MX7871489445248,checking,MXN,36875.4,closed,2025-11-04T21:10:06
8120,4252,MX1038648059255,checking,MXN,93909.55,active,2024-11-06T01:38:48
8121,4252,MX5976080096426,checking,MXN,68655.16,active,2024-01-07T01:55:43
8122,4253,BR6932334660236,checking,BRL,30835.36,closed,2025-05-17T04:52:47
8123,4254,US9026464531200,savings,USD,8638.85,active,2024-11-26T04:39:27
8124,4255,SE8605357094603,savings,SEK,7690.16,active,2023-11-14T02:14:54
8125,4255,SE8904623566919,checking,SEK,7628.67,closed,2026-03-22T03:19:42
8126,4255,SE8834385733149,savings,SEK,27201.07,active,2026-02-14T05:13:17
8127,4256,FR6676250052696,checking,EUR,4400.89,frozen,2026-04-24T06:00:10
8128,4257,UA1573747290764,checking,UAH,44367.45,closed,2026-03-14T16:33:06
8129,4258,NL9992049613233,checking,EUR,69.13,active,2025-10-21T08:41:14
8130,4259,UA4597790849513,checking,UAH,271965.92,closed,2026-04-19T21:55:26
8131,4259,UA7697601989143,credit,UAH,-66238.26,closed,2026-03-03T09:19:04
8132,4260,US9566020894789,savings,USD,1628.33,closed,2024-08-13T09:56:36
8133,4260,US9552851077950,savings,USD,24014.75,frozen,2025-12-11T23:55:47
8134,4261,IN8539072055872,savings,INR,1834547.23,active,2024-05-04T02:07:24
8135,4261,IN8546198325902,savings,INR,2502563.59,active,2025-08-02T08:31:39
8136,4262,ZA8269030649956,checking,ZAR,294.72,frozen,2023-01-26T05:18:12
8137,4263,FI8677480474193,checking,EUR,2889.1,frozen,2025-04-08T20:31:35
8138,4263,FI3011319382628,checking,EUR,7759.35,closed,2023-02-10T09:11:28
8139,4264,FR6467737559749,checking,EUR,3936.59,active,2025-10-12T03:40:24
8140,4264,FR2296091841459,savings,EUR,39287.71,active,2025-04-17T15:05:57
8141,4265,GB3279113630485,checking,GBP,7149.01,active,2024-03-18T18:57:49
8142,4266,US3235034816380,checking,USD,40.36,active,2025-07-25T00:10:12
8143,4267,GB9104968795872,checking,GBP,4222.82,frozen,2026-05-14T18:52:54
8144,4267,GB9532543184448,checking,GBP,4191.78,active,2026-05-15T20:55:35
8145,4268,CA4577498079653,checking,CAD,5573.02,active,2025-07-12T17:56:27
8146,4269,ZA8324989029364,savings,ZAR,55.29,active,2025-09-05T14:20:13
8147,4269,ZA8218569038095,checking,ZAR,6909.89,active,2026-03-05T04:25:00
8148,4269,ZA6932514258717,savings,ZAR,1221.2,closed,2023-03-09T17:55:01
8149,4270,BE4333558563738,checking,EUR,6244.37,closed,2024-12-24T15:32:16
8150,4270,BE3191831010549,savings,EUR,40552.97,active,2022-12-19T16:24:22
8151,4270,BE5846566166742,checking,EUR,2838.3,active,2022-06-29T02:15:03
8152,4271,GB3858957840565,savings,GBP,32970.69,active,2024-09-05T15:47:48
8153,4271,GB2612322242889,savings,GBP,30217.11,active,2024-03-19T12:09:50
8154,4272,CH4751325940315,checking,CHF,4575.47,closed,2026-03-25T11:22:50
8155,4273,FR6617098359263,checking,EUR,5630.57,active,2024-03-26T08:29:18
8156,4273,FR8483055013100,checking,EUR,7750.25,active,2024-01-31T21:15:08
8157,4274,AU1312838927442,checking,AUD,7145.29,frozen,2023-11-17T18:06:25
8158,4274,AU3472041275441,savings,AUD,34652.55,active,2022-10-02T07:46:50
8159,4275,IE8902724230994,checking,EUR,6491.1,active,2023-12-05T16:54:57
8160,4275,IE6478574284269,savings,EUR,3374.25,active,2022-04-17T03:58:34
8161,4276,FR7786277695863,checking,EUR,4483.52,frozen,2022-02-11T12:18:43
8162,4277,NO6434941134131,checking,NOK,2066.84,frozen,2025-01-31T17:24:28
8163,4277,NO1663897867226,checking,NOK,4534.88,closed,2026-05-08T04:00:02
8164,4277,NO5417369889450,checking,NOK,4901.22,frozen,2025-10-08T10:07:59
8165,4278,AU6634351961175,savings,AUD,22512.08,closed,2024-08-05T19:39:01
8166,4278,AU2145338594502,checking,AUD,2928.84,active,2025-12-13T09:06:48
8167,4278,AU8400274735461,savings,AUD,25651.92,active,2026-03-15T13:22:09
8168,4279,FR2201360912969,savings,EUR,1832.2,active,2023-12-19T18:50:15
8169,4279,FR7436288335825,savings,EUR,10.4,active,2024-01-24T03:23:34
8170,4279,FR8672827955203,checking,EUR,2688.02,active,2026-01-05T21:01:11
8171,4280,ES3442308826097,savings,EUR,28185.94,active,2025-11-09T17:25:10
8172,4281,FR8894723222306,savings,EUR,89.48,closed,2025-12-31T16:17:59
8173,4281,FR3980818155696,checking,EUR,2415.23,active,2023-09-14T03:30:30
8174,4282,DK6685157266360,checking,DKK,1751.19,active,2023-04-30T11:07:15
8175,4283,CA6135050455820,checking,CAD,5206.54,active,2023-03-13T05:35:02
8176,4283,CA3264551368787,savings,CAD,4620.54,active,2022-08-09T20:29:27
8177,4283,CA2558581094233,checking,CAD,7624.42,active,2023-05-31T04:24:02
8178,4284,IN3059463417758,savings,INR,1784895.79,active,2024-09-24T03:28:22
8179,4284,IN1783647947401,credit,INR,-267058.52,active,2026-03-19T02:30:25
8180,4285,US3472610478448,savings,USD,38758.45,active,2024-10-16T07:59:49
8181,4286,NL7153668344267,checking,EUR,2600.14,closed,2026-04-18T04:17:46
8182,4287,GB3498818114885,savings,GBP,32746.1,active,2025-11-09T19:34:11
8183,4288,IE3021166596126,savings,EUR,73.39,frozen,2026-04-25T19:35:31
8184,4289,BR3617938627850,checking,BRL,29336.61,active,2024-03-15T01:59:37
8185,4289,BR6000202593969,checking,BRL,23375.86,frozen,2023-06-14T20:49:50
8186,4289,BR8149791562368,checking,BRL,7363.86,active,2022-12-01T08:51:16
8187,4290,GB6245945471916,checking,GBP,3767.76,active,2023-05-09T02:44:12
8188,4291,US1800225783119,checking,USD,3232.99,active,2025-06-28T09:20:07
8189,4291,US4475408749329,checking,USD,2067.21,active,2022-12-13T02:40:24
8190,4291,US2620827617105,savings,USD,21810.64,active,2022-03-10T00:27:14
8191,4292,AU5335056345382,checking,AUD,310.51,active,2026-05-02T21:34:54
8192,4292,AU5125248212968,checking,AUD,3227.13,active,2025-01-21T07:51:29
8193,4293,CH5637111768966,checking,CHF,2029.86,frozen,2022-12-18T07:36:09
8194,4294,BR7810025486332,savings,BRL,54617.16,active,2024-05-02T13:11:34
8195,4294,BR6649097730866,savings,BRL,159571.88,active,2023-01-19T18:28:59
8196,4295,US4668165233688,checking,USD,3339.2,frozen,2025-06-24T16:48:08
8197,4295,US2127428814525,checking,USD,6042.02,frozen,2025-10-31T15:10:17
8198,4295,US5711028294264,savings,USD,19136.34,active,2022-11-10T00:29:47
8199,4296,US1502587424747,credit,USD,-198.29,active,2024-07-06T11:02:20
8200,4297,US3950087278187,checking,USD,4761.34,active,2025-04-22T10:43:24
8201,4298,JP3662331822657,checking,JPY,192056.86,active,2026-04-29T02:28:13
8202,4299,US2535874335451,savings,USD,22552.6,closed,2024-04-19T12:29:35
8203,4299,US1048654039893,checking,USD,5904.97,active,2025-01-30T12:55:00
